shot_id,action_type,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_zone_area,game_date,opponent
9951,Layup Shot,34.0443,0,0,-118.2698,0,4,0,1996-97,2,0,,Center(C),1997/1/26,SEA
7339,Driving Layup Shot,34.0443,0,0,-118.2698,9,1,0,1999-00,36,0,,Center(C),2000/3/19,NYK
25053,Jump Shot,33.8023,72,242,-118.1978,3,5,0,Sep-08,39,25,0,Center(C),2009/2/5,BOS
26556,Jump Shot,33.8373,-176,207,-118.4458,3,5,0,Apr-03,55,27,0,Left Side Center(LC),2003/11/6,SAS
6807,Jump Shot,33.9743,230,70,-118.0398,7,3,0,2015-16,36,24,1,Right Side(R),2015/12/6,DET
29929,Jump Shot,34.0403,-157,4,-118.4268,9,3,0,Feb-01,53,15,0,Left Side(L),2001/11/9,MEM
27783,Jump Shot,33.7763,96,268,-118.1738,6,1,0,Feb-01,4,28,0,Right Side Center(RC),2002/2/22,CHA
4483,Jump Shot,33.8203,113,224,-118.1568,6,1,0,Mar-02,42,25,1,Right Side Center(RC),2003/2/14,SAS
10416,Driving Layup Shot,34.0293,-2,15,-118.2718,3,4,0,2014-15,0,1,,Center(C),2014/11/26,MEM
18849,Jump Shot,33.8523,110,192,-118.1598,10,2,0,1996-97,56,22,0,Right Side Center(RC),1997/2/23,NYK
23081,Jump Shot,34.0223,-76,22,-118.3458,5,4,0,Nov-10,3,7,0,Center(C),2010/11/3,SAC
24564,Jump Shot,33.9623,67,82,-118.2028,0,2,0,Sep-08,39,10,0,Right Side(R),2009/1/13,HOU
27678,Driving Layup Shot,34.0353,12,9,-118.2578,8,2,0,Oct-09,58,1,,Center(C),2009/11/28,GSW
4484,Jump Shot,33.9983,-141,46,-118.4108,11,4,0,1999-00,15,14,1,Left Side(L),2000/4/19,SAS
23565,Layup Shot,34.0443,0,0,-118.2698,10,4,0,May-04,7,0,0,Center(C),2005/1/5,DAL
15226,Jump Shot,33.7923,-103,252,-118.3728,0,1,0,Mar-02,51,27,0,Left Side Center(LC),2003/3/28,WAS
9181,Alley Oop Dunk Shot,34.0303,24,14,-118.2458,10,3,0,Dec-11,33,2,1,Center(C),2011/12/26,SAC
26076,Jump Shot,33.8613,97,183,-118.1728,3,2,0,Apr-03,7,20,0,Right Side Center(RC),2003/12/12,DAL
21348,Reverse Dunk Shot,34.0443,0,0,-118.2698,10,3,0,Apr-03,41,0,0,Center(C),2004/1/2,SEA
10525,Layup Shot,34.0443,0,0,-118.2698,0,5,0,Jun-05,14,0,,Center(C),2006/4/6,DEN
27639,Jump Shot,33.8303,135,214,-118.1348,9,3,1,Mar-02,11,25,0,Right Side Center(RC),2003/5/1,MIN
7235,Jump Shot,33.9583,-133,86,-118.4028,1,1,0,2012-13,43,15,0,Left Side(L),2013/1/25,UTA
24153,Jump Shot,33.8673,62,177,-118.2078,2,4,0,Feb-01,57,18,0,Right Side Center(RC),2002/4/3,NJN
4609,Jump Shot,33.7913,1,253,-118.2688,6,2,0,Mar-02,36,25,0,Center(C),2003/2/25,LAC
18618,Turnaround Fadeaway shot,33.9643,-56,80,-118.3258,5,3,0,Dec-11,11,9,0,Left Side(L),2012/4/4,LAC
16885,Jump Shot,34.0443,195,0,-118.0748,7,3,0,Dec-11,55,19,0,Right Side(R),2012/3/21,DAL
28392,Jump Shot,34.0113,-214,33,-118.4838,5,2,0,May-04,12,21,0,Left Side(L),2005/1/12,DEN
20031,Jump Shot,34.0183,-202,26,-118.4718,3,1,0,Feb-01,51,20,1,Left Side(L),2002/3/29,POR
30553,Jump Shot,33.9213,103,123,-118.1668,8,3,0,Mar-02,6,16,0,Right Side Center(RC),2002/11/17,HOU
17431,Layup Shot,34.0443,0,0,-118.2698,1,1,0,Apr-03,55,0,0,Center(C),2004/1/12,CLE
9194,Jump Shot,33.9033,94,141,-118.1758,8,2,0,Feb-01,17,16,0,Right Side Center(RC),2001/11/18,SAC
25457,Jump Shot,33.9343,83,110,-118.1868,8,1,0,Sep-08,1,13,,Right Side(R),2009/1/19,CLE
21782,Jump Shot,33.8553,43,189,-118.2268,4,2,0,2012-13,22,19,0,Center(C),2013/4/7,LAC
15121,Driving Finger Roll Shot,34.0443,0,0,-118.2698,1,1,0,Feb-01,5,0,1,Center(C),2002/3/22,DET
12879,Driving Dunk Shot,34.0253,-4,19,-118.2738,3,1,0,Nov-10,0,1,,Center(C),2011/4/10,OKC
21006,Jump Shot,33.8863,89,158,-118.1808,3,2,0,1997-98,38,18,1,Right Side Center(RC),1998/4/19,UTA
27445,Jump Shot,33.9673,-72,77,-118.3418,6,4,0,Jul-06,0,10,,Left Side(L),2006/12/10,SAS
1075,Running Jump Shot,33.9703,-46,74,-118.3158,3,3,1,Jan-00,27,8,,Left Side(L),2001/4/22,POR
22857,Jump Shot,33.8473,194,197,-118.0758,9,4,0,Jul-06,47,27,0,Right Side Center(RC),2007/2/21,POR
13818,Jump Shot,33.8153,128,229,-118.1418,2,4,0,Jun-05,46,26,1,Right Side Center(RC),2006/2/21,POR
22069,Layup Shot,34.0163,-7,28,-118.2768,0,2,0,Nov-10,57,2,0,Center(C),2010/12/1,HOU
21394,Jump Shot,33.9643,65,80,-118.2048,1,1,1,Sep-08,5,10,,Right Side(R),2009/5/6,HOU
778,Jump Shot,33.8283,120,216,-118.1498,10,4,0,1996-97,44,24,,Right Side Center(RC),1997/3/16,TOR
19565,Jump Shot,33.7933,-155,251,-118.4248,0,1,0,1996-97,33,29,0,Left Side Center(LC),1996/11/26,PHI
22331,Jump Shot,33.7993,75,245,-118.1948,7,4,0,Mar-02,40,25,0,Center(C),2003/1/7,SEA
9387,Jump Shot,33.8393,77,205,-118.1928,3,3,0,Feb-01,28,21,0,Right Side Center(RC),2001/11/27,MIL
9554,Jump Shot,33.8773,182,167,-118.0878,0,4,0,Sep-08,33,24,0,Right Side Center(RC),2008/11/23,SAC
22141,Jump Shot,34.0213,-149,23,-118.4188,10,3,1,Apr-03,44,15,0,Left Side(L),2004/4/17,HOU
23309,Jump Shot,34.0373,173,7,-118.0968,1,3,0,2012-13,19,17,0,Right Side(R),2013/2/20,BOS
22285,Fadeaway Jump Shot,34.0183,159,26,-118.1108,2,3,0,Feb-01,9,16,1,Right Side(R),2001/12/21,MEM
20294,Jump Shot,33.7753,-11,269,-118.2808,11,3,0,Nov-10,16,26,1,Center(C),2010/11/17,DET
12599,Layup Shot,34.0443,0,0,-118.2698,7,3,1,Sep-08,44,0,0,Center(C),2009/5/6,HOU
6084,Alley Oop Layup shot,34.0473,-2,-3,-118.2718,8,1,0,Dec-11,46,0,1,Center(C),2012/3/27,GSW
19367,Jump Shot,33.8683,164,176,-118.1058,4,1,0,Aug-07,7,24,0,Right Side Center(RC),2008/3/16,HOU
24285,Jump Shot,34.0343,224,10,-118.0458,0,4,0,May-04,17,22,0,Right Side(R),2004/12/1,CHI
11447,Jump Shot,33.7053,34,339,-118.2358,0,5,0,Jul-06,10,34,0,Center(C),2007/3/6,MIN
23728,Jump Shot,33.9883,36,56,-118.2338,6,4,0,Dec-11,0,6,1,Center(C),2012/2/20,POR
13114,Running Bank shot,33.9583,-67,86,-118.3368,2,3,0,Sep-08,20,10,1,Left Side(L),2009/4/14,UTA
5891,Driving Layup Shot,34.0443,0,0,-118.2698,11,4,1,Apr-03,4,0,1,Center(C),2004/4/25,HOU
9380,Jump Shot,33.9283,-65,116,-118.3348,3,2,0,Nov-10,25,13,0,Center(C),2010/12/15,IND
19974,Fadeaway Jump Shot,34.0333,-157,11,-118.4268,5,2,0,2014-15,5,15,1,Left Side(L),2014/11/11,MEM
9188,Jump Shot,33.8463,11,198,-118.2588,8,3,0,Feb-01,21,19,1,Center(C),2002/2/3,DAL
10475,Layup Shot,34.0443,0,0,-118.2698,0,3,0,Oct-09,0,0,0,Center(C),2009/12/28,PHX
9157,Jump Shot,34.0453,240,-1,-118.0298,4,2,0,2015-16,28,24,0,Right Side(R),2015/11/6,BKN
6006,Jump Shot,33.9733,181,71,-118.0888,8,4,1,Apr-03,16,19,1,Right Side(R),2004/6/10,DET
566,Jump Shot,34.0023,-196,42,-118.4658,2,1,1,Dec-11,28,20,0,Left Side(L),2012/5/4,DEN
5900,Turnaround Jump Shot,34.0553,166,-11,-118.1038,5,1,0,May-04,5,16,1,Right Side(R),2005/2/15,UTA
23554,Jump Shot,34.0413,176,3,-118.0938,2,1,0,Apr-03,36,17,0,Right Side(R),2004/1/6,MIN
13874,Driving Layup Shot,34.0413,17,3,-118.2528,8,1,0,Dec-11,19,1,1,Center(C),2012/3/16,MIN
841,Driving Finger Roll Layup Shot,34.0253,20,19,-118.2498,9,3,0,2012-13,35,2,1,Center(C),2012/11/13,SAS
3889,Driving Layup Shot,34.0203,9,24,-118.2608,2,2,0,Nov-10,1,2,0,Center(C),2011/1/25,UTA
9835,Turnaround Jump Shot,33.9483,7,96,-118.2628,4,3,0,Sep-08,44,9,1,Center(C),2009/3/24,OKC
23135,Jump Shot,34.0603,131,-16,-118.1388,3,2,0,May-04,46,13,0,Right Side(R),2004/11/23,MIL
7642,Jump Shot,33.8583,-175,186,-118.4448,2,1,0,Dec-11,18,25,0,Left Side Center(LC),2012/3/25,MEM
23762,Jump Bank Shot,33.9833,-86,61,-118.3558,8,4,1,Sep-08,53,10,0,Left Side(L),2009/6/11,ORL
2667,Slam Dunk Shot,34.0443,0,0,-118.2698,9,2,0,Feb-01,21,0,1,Center(C),2001/11/18,SAC
23076,Turnaround Jump Shot,33.9683,-16,76,-118.2858,1,4,0,Jul-06,50,7,1,Center(C),2006/11/17,TOR
28557,Jump Shot,34.0303,160,14,-118.1098,5,4,0,Oct-09,8,16,0,Right Side(R),2010/3/5,CHA
12335,Layup Shot,34.0293,-10,15,-118.2798,2,1,1,Aug-07,16,1,0,Center(C),2008/6/17,BOS
9342,Jump Shot,34.0343,156,10,-118.1138,10,4,0,1997-98,42,15,0,Right Side(R),1998/2/22,ORL
28034,Jump Shot,33.9143,105,130,-118.1648,11,4,0,Aug-07,1,16,1,Right Side Center(RC),2008/2/26,POR
4093,Turnaround Jump Shot,33.9153,79,129,-118.1908,1,1,0,Feb-01,58,15,1,Right Side(R),2001/11/4,UTA
16159,Slam Dunk Shot,34.0443,0,0,-118.2698,1,2,0,Mar-02,24,0,1,Center(C),2002/12/3,MEM
12672,Running Layup Shot,34.0443,0,0,-118.2698,11,1,0,Jun-05,5,0,0,Center(C),2006/2/24,LAC
766,Turnaround Jump Shot,33.9973,116,47,-118.1538,8,4,0,Oct-09,27,12,0,Right Side(R),2010/4/2,UTA
27998,Jump Shot,33.9063,166,138,-118.1038,1,4,1,Aug-07,32,21,0,Right Side Center(RC),2008/4/28,DEN
11344,Jump Shot,33.8843,-190,160,-118.4598,0,2,1,Oct-09,18,24,,Left Side Center(LC),2010/4/22,OKC
30337,Running Jump Shot,33.9893,-16,55,-118.2858,3,2,0,Jan-00,14,5,,Center(C),2000/12/1,SAS
22879,Jump Shot,33.9983,-117,46,-118.3868,6,4,0,1999-00,52,12,1,Left Side(L),2000/2/18,ORL
24370,Jump Shot,33.7873,-25,257,-118.2948,1,4,0,May-04,11,25,,Center(C),2004/12/1,CHI
29195,Jump Shot,34.0083,182,36,-118.0878,1,2,0,Jan-00,10,18,1,Right Side(R),2001/1/13,UTA
4866,Jump Shot,33.8683,-89,176,-118.3588,0,2,0,Jun-05,50,19,1,Left Side Center(LC),2005/11/6,DEN
27657,Jump Shot,33.8463,-101,198,-118.3708,1,3,0,Oct-09,40,22,0,Left Side Center(LC),2010/1/18,ORL
2621,Layup Shot,34.0433,1,1,-118.2688,0,3,0,2012-13,39,0,1,Center(C),2013/3/28,MIL
23045,Jump Shot,33.8193,-126,225,-118.3958,2,1,0,May-04,26,25,1,Left Side Center(LC),2005/3/27,PHI
6710,Jump Shot,33.9023,157,142,-118.1128,7,2,0,1996-97,32,21,1,Right Side Center(RC),1997/3/23,ORL
3027,Pullup Jump shot,34.0193,47,25,-118.2228,8,3,0,Nov-10,1,5,,Center(C),2011/3/14,ORL
17289,Jump Shot,33.9893,-16,55,-118.2858,8,2,0,Jan-00,53,5,0,Center(C),2000/12/3,DAL
4103,Jump Shot,34.0573,177,-13,-118.0928,1,4,0,Jul-06,44,17,0,Right Side(R),2007/1/15,MIA
17683,Jump Shot,33.9093,151,135,-118.1188,10,1,0,Mar-02,12,20,0,Right Side Center(RC),2002/11/8,WAS
23196,Driving Layup Shot,34.0443,0,0,-118.2698,11,4,0,1999-00,17,0,0,Center(C),2000/1/4,LAC
15832,Dunk Shot,34.0443,0,0,-118.2698,5,3,1,Jul-06,48,0,0,Center(C),2007/4/26,PHX
2023,Layup Shot,34.0443,0,0,-118.2698,4,1,0,Apr-03,57,0,0,Center(C),2003/11/7,NOH
26204,Jump Shot,33.8163,123,228,-118.1468,5,1,0,Jan-00,50,25,1,Right Side Center(RC),2000/12/21,HOU
18233,Jump Shot,34.0623,176,-18,-118.0938,4,3,0,Apr-03,31,17,0,Right Side(R),2004/3/24,SAC
9386,Driving Layup Shot,34.0443,0,0,-118.2698,9,4,0,1997-98,38,0,1,Center(C),1998/3/8,DET
2686,Jump Shot,33.9593,-243,85,-118.5128,3,4,0,Oct-09,40,25,0,Left Side(L),2010/1/26,WAS
27020,Layup Shot,34.0443,0,0,-118.2698,1,4,0,1996-97,33,0,1,Center(C),1997/1/3,SAC
72,Jump Shot,34.0673,140,-23,-118.1298,5,4,0,Jun-05,18,14,0,Right Side(R),2005/11/9,MIN
1026,Jump Shot,33.8113,103,233,-118.1668,6,3,0,2014-15,13,25,0,Right Side Center(RC),2014/12/30,DEN
14715,Jump Shot,34.0213,24,23,-118.2458,4,4,0,2012-13,3,3,0,Center(C),2012/11/13,SAS
12752,Jump Shot,34.0433,-113,1,-118.3828,3,1,0,1998-99,13,11,1,Left Side(L),1999/3/18,CLE
13909,Turnaround Fadeaway shot,33.9233,-70,121,-118.3398,7,4,0,Oct-09,21,13,1,Left Side(L),2009/11/19,CHI
1190,Jump Shot,33.9493,36,95,-118.2338,8,3,0,Jul-06,56,10,0,Center(C),2007/4/3,DEN
24671,Jump Shot,33.9633,0,81,-118.2698,1,4,0,Mar-02,56,8,1,Center(C),2002/12/1,MIN
11691,Driving Layup Shot,34.0443,0,0,-118.2698,0,1,0,1998-99,57,0,,Center(C),1999/3/26,SAC
3500,Jump Shot,33.8713,193,173,-118.0768,2,2,0,Dec-11,4,25,0,Right Side Center(RC),2012/1/1,DEN
27723,Turnaround Fadeaway shot,34.0083,-128,36,-118.3978,8,1,0,Nov-10,36,13,0,Left Side(L),2010/12/25,MIA
17052,Jump Shot,34.0593,165,-15,-118.1048,6,2,0,Jan-00,23,16,0,Right Side(R),2001/1/7,LAC
12792,Jump Shot,33.9633,-23,81,-118.2928,4,4,0,Mar-02,20,8,0,Center(C),2003/2/14,SAS
18807,Jump Shot,33.9763,-6,68,-118.2758,1,3,0,Jun-05,25,6,0,Center(C),2006/1/9,IND
2710,Jump Shot,34.0173,149,27,-118.1208,0,2,0,1998-99,4,15,0,Right Side(R),1999/2/23,VAN
19117,Jump Bank Shot,33.9733,133,71,-118.1368,8,2,1,Jul-06,35,15,0,Right Side(R),2007/4/22,PHX
16465,Jump Shot,33.8283,31,216,-118.2388,11,3,0,Sep-08,35,21,1,Center(C),2008/12/16,NYK
4243,Jump Shot,33.8993,87,145,-118.1828,7,3,1,Jun-05,21,16,,Right Side Center(RC),2006/5/4,PHX
1360,Layup Shot,34.0443,0,0,-118.2698,2,2,1,1997-98,21,0,0,Center(C),1998/4/24,POR
12932,Jump Shot,34.0103,-170,34,-118.4398,1,4,0,Jan-00,28,17,1,Left Side(L),2001/2/28,DEN
9841,Turnaround Jump Shot,33.9783,-3,66,-118.2728,2,2,0,Jul-06,17,6,1,Center(C),2007/4/4,LAC
14107,Driving Layup Shot,34.0443,0,0,-118.2698,8,2,0,May-04,20,0,1,Center(C),2004/12/28,TOR
28601,Dunk Shot,34.0443,0,0,-118.2698,3,2,0,Jul-06,24,0,1,Center(C),2007/3/23,NOP
17264,Jump Shot,33.9003,150,144,-118.1198,9,1,0,Feb-01,50,20,,Right Side Center(RC),2001/12/26,GSW
1579,Layup Shot,34.0323,0,12,-118.2698,7,1,0,Sep-08,43,1,,Center(C),2009/2/8,CLE
21386,Jump Shot,33.9133,67,131,-118.2028,1,4,0,2012-13,25,14,0,Center(C),2013/1/6,DEN
1510,Jump Shot,33.8713,87,173,-118.1828,7,3,1,Aug-07,29,19,0,Right Side Center(RC),2008/4/20,DEN
29474,Jump Shot,33.8243,117,220,-118.1528,6,4,0,1997-98,11,24,0,Right Side Center(RC),1998/3/6,SAS
20642,Jump Shot,33.9813,89,63,-118.1808,2,3,1,Sep-08,20,10,0,Right Side(R),2009/5/8,HOU
12781,Jump Shot,34.0133,140,31,-118.1298,3,3,0,Sep-08,2,14,,Right Side(R),2008/12/23,NOH
4113,Jump Shot,33.8813,-185,163,-118.4548,2,4,1,Feb-01,58,24,0,Left Side Center(LC),2002/4/28,POR
23066,Jump Shot,33.9063,-28,138,-118.2978,11,1,1,Aug-07,12,14,1,Center(C),2008/5/14,UTA
13943,Jump Shot,34.0623,-176,-18,-118.4458,10,2,0,Mar-02,17,17,0,Left Side(L),2003/2/16,NYK
1846,Driving Layup Shot,34.0443,0,0,-118.2698,1,2,1,1999-00,56,0,0,Center(C),2000/5/7,PHX
12244,Jump Shot,34.0193,151,25,-118.1188,0,1,0,Dec-11,34,15,1,Right Side(R),2012/4/20,SAS
12400,Jump Shot,34.0023,89,42,-118.1808,3,3,0,1998-99,48,9,0,Right Side(R),1999/4/24,SAS
7839,Jump Shot,34.0593,-229,-15,-118.4988,5,4,1,Jan-00,24,22,1,Left Side(L),2001/5/25,SAS
6964,Pullup Jump shot,33.8683,2,176,-118.2678,10,4,0,Oct-09,18,17,1,Center(C),2010/1/22,NYK
13770,Jump Shot,33.8003,-108,244,-118.3778,6,1,0,Oct-09,56,26,0,Left Side Center(LC),2010/3/15,GSW
15701,Reverse Layup Shot,34.0443,0,0,-118.2698,2,3,0,Sep-08,44,0,1,Center(C),2009/1/21,LAC
12003,Jump Shot,34.0223,228,22,-118.0418,0,1,0,Dec-11,0,22,0,Right Side(R),2012/3/9,MIN
4333,Jump Shot,34.0503,44,-6,-118.2258,5,1,0,Apr-03,48,4,0,Center(C),2003/11/21,CHI
25652,Jump Shot,33.8953,-63,149,-118.3328,1,4,1,1999-00,9,16,1,Left Side Center(LC),2000/6/4,POR
11679,Jump Shot,33.8763,190,168,-118.0798,4,1,0,Aug-07,56,25,1,Right Side Center(RC),2007/12/16,LAC
20441,Jump Shot,33.9173,-138,127,-118.4078,8,2,0,Jun-05,18,18,0,Left Side Center(LC),2005/11/14,MEM
3615,Jump Shot,33.9763,-231,68,-118.5008,7,2,0,1997-98,45,24,0,Left Side(L),1997/12/20,CHA
2109,Layup Shot,34.0323,-24,12,-118.2938,0,2,0,Dec-11,0,2,0,Center(C),2012/3/20,HOU
14410,Layup Shot,34.0443,0,0,-118.2698,5,4,0,1998-99,27,0,0,Center(C),1999/3/7,UTA
22235,Pullup Jump shot,33.9073,0,137,-118.2698,1,5,0,Oct-09,30,13,1,Center(C),2009/11/4,HOU
10779,Jump Shot,34.0353,159,9,-118.1108,7,4,0,Dec-11,10,15,0,Right Side(R),2012/4/1,GSW
7774,Layup Shot,34.0443,0,0,-118.2698,4,2,0,May-04,22,0,0,Center(C),2005/3/4,DAL
20244,Jump Shot,33.9403,-89,104,-118.3588,8,1,0,1998-99,0,13,1,Left Side(L),1999/3/18,CLE
25291,Jump Shot,33.9643,-29,80,-118.2988,4,1,0,Oct-09,54,8,0,Center(C),2010/2/28,DEN
12889,Jump Shot,33.9363,-49,108,-118.3188,1,4,0,1996-97,59,11,,Center(C),1997/1/24,GSW
5324,Jump Shot,33.9803,-186,64,-118.4558,4,1,1,Apr-03,28,19,1,Left Side(L),2004/5/29,MIN
17097,Jump Shot,34.0563,128,-12,-118.1418,0,1,0,1997-98,36,12,,Right Side(R),1997/12/19,ATL
11352,Jump Shot,34.0443,130,0,-118.1398,4,4,0,Mar-02,28,13,0,Right Side(R),2002/12/19,NJN
4184,Jump Shot,33.9353,-117,109,-118.3868,11,2,0,Jul-06,16,15,0,Left Side(L),2007/3/23,NOP
29983,Jump Shot,33.8383,-26,206,-118.2958,1,3,0,2012-13,43,20,1,Center(C),2012/12/26,DEN
28486,Tip Shot,34.0443,0,0,-118.2698,10,1,0,Jun-05,32,0,0,Center(C),2005/11/16,NYK
28832,Jump Bank Shot,33.9923,-8,52,-118.2778,3,4,0,2012-13,25,5,1,Center(C),2013/3/22,WAS
23010,Running Jump Shot,33.9683,93,76,-118.1768,2,1,0,1999-00,12,12,1,Right Side(R),2000/1/5,LAC
637,Jump Shot,33.8733,-59,171,-118.3288,10,3,0,May-04,28,18,0,Left Side Center(LC),2004/11/10,MEM
8984,Turnaround Jump Shot,34.0283,164,16,-118.1058,5,1,0,2015-16,2,16,0,Right Side(R),2015/12/4,ATL
22245,Driving Dunk Shot,34.0443,0,0,-118.2698,0,4,1,Sep-08,18,0,1,Center(C),2009/5/4,HOU
4513,Jump Shot,33.8943,146,150,-118.1238,3,3,0,Jun-05,49,20,0,Right Side Center(RC),2006/1/27,GSW
1194,Turnaround Jump Shot,33.9883,105,56,-118.1648,9,1,0,Sep-08,0,11,1,Right Side(R),2009/1/30,MIN
46,Jump Shot,33.8053,115,239,-118.1548,2,2,0,1999-00,24,26,0,Right Side Center(RC),2000/3/12,SAC
27104,Jump Shot,34.0293,-44,15,-118.3138,7,3,0,Feb-01,14,4,0,Center(C),2002/3/19,DAL
17361,Jump Shot,33.9063,-128,138,-118.3978,9,3,0,May-04,25,18,0,Left Side Center(LC),2005/3/17,MIA
22442,Jump Shot,33.9833,167,61,-118.1028,11,1,0,Feb-01,30,17,0,Right Side(R),2002/1/6,TOR
13867,Jump Shot,33.9043,119,140,-118.1508,2,3,1,Oct-09,9,18,1,Right Side Center(RC),2010/5/27,PHX
6787,Jump Shot,33.8153,103,229,-118.1668,11,3,0,Jul-06,11,25,0,Right Side Center(RC),2006/11/10,DET
2964,Jump Shot,33.9913,56,53,-118.2138,7,1,1,Jan-00,29,7,,Center(C),2001/5/11,SAC
9777,Jump Shot,33.9343,-107,110,-118.3768,0,4,0,Jan-00,21,15,0,Left Side(L),2001/2/2,CHA
25377,Driving Layup Shot,34.0443,0,0,-118.2698,4,2,0,1998-99,48,0,1,Center(C),1999/4/6,UTA
4516,Jump Shot,33.8683,8,176,-118.2618,2,4,0,Jun-05,50,17,,Center(C),2006/3/3,GSW
9582,Driving Layup Shot,34.0443,0,0,-118.2698,3,2,0,Jun-05,4,0,,Center(C),2006/1/31,NYK
14268,Jump Shot,33.8413,151,203,-118.1188,11,4,0,1997-98,42,25,1,Right Side Center(RC),1997/11/28,PHI
28191,Dunk Shot,34.0443,0,0,-118.2698,9,4,0,Mar-02,19,0,0,Center(C),2003/2/14,SAS
1976,Driving Layup Shot,34.0443,0,0,-118.2698,10,3,0,Aug-07,27,0,1,Center(C),2008/4/2,POR
25141,Slam Dunk Shot,34.0443,0,0,-118.2698,6,1,0,Apr-03,6,0,,Center(C),2004/4/13,GSW
22788,Alley Oop Layup shot,34.0443,0,0,-118.2698,8,1,0,Sep-08,22,0,1,Center(C),2008/12/25,BOS
12604,Jump Shot,34.0443,171,0,-118.0988,8,2,0,1999-00,12,17,1,Right Side(R),2000/2/16,CHA
18067,Driving Layup Shot,34.0233,56,21,-118.2138,0,3,0,Jan-00,37,5,0,Center(C),2000/11/5,LAC
18481,Layup Shot,34.0443,0,0,-118.2698,3,4,0,Oct-09,50,0,1,Center(C),2009/11/4,HOU
11907,Layup Shot,34.0443,0,0,-118.2698,2,3,0,Jan-00,6,0,0,Center(C),2000/11/22,GSW
6890,Jump Shot,33.9263,5,118,-118.2648,2,4,1,Jan-00,45,11,0,Center(C),2001/6/6,PHI
25022,Jump Shot,34.0353,29,9,-118.2408,5,1,0,Nov-10,48,3,0,Center(C),2011/1/2,MEM
27565,Fadeaway Jump Shot,34.0413,154,3,-118.1158,5,4,0,Jun-05,20,15,1,Right Side(R),2006/4/14,POR
19581,Jump Shot,34.0463,226,-2,-118.0438,4,2,0,Sep-08,31,22,1,Right Side(R),2009/1/2,UTA
26062,Jump Shot,33.8583,89,186,-118.1808,2,3,0,1999-00,19,20,0,Right Side Center(RC),1999/12/20,BOS
23574,Jump Shot,33.8843,-70,160,-118.3398,11,4,0,Oct-09,30,17,1,Left Side Center(LC),2010/1/29,PHI
14913,Layup Shot,34.0443,0,0,-118.2698,9,4,0,Jul-06,37,0,,Center(C),2007/4/3,DEN
20791,Driving Layup Shot,34.0443,0,0,-118.2698,2,3,0,1997-98,1,0,0,Center(C),1997/11/7,NYK
433,Jump Shot,33.7973,-77,247,-118.3468,4,1,0,Jan-00,58,25,0,Center(C),2000/11/22,GSW
5168,Jump Shot,33.8173,-125,227,-118.3948,4,2,0,Mar-02,39,25,,Left Side Center(LC),2003/1/7,SEA
28990,Turnaround Jump Shot,33.8843,-126,160,-118.3958,8,2,0,Aug-07,15,20,,Left Side Center(LC),2008/2/10,MIA
1833,Finger Roll Layup Shot,34.0093,3,35,-118.2668,9,3,0,Sep-08,1,3,0,Center(C),2008/11/14,DET
15931,Jump Shot,33.9073,-72,137,-118.3418,5,2,0,May-04,34,15,1,Center(C),2005/3/6,IND
25934,Jump Shot,34.0103,-16,34,-118.2858,4,4,0,Dec-11,54,3,0,Center(C),2012/2/17,PHX
22488,Jump Shot,33.8633,119,181,-118.1508,2,1,0,Feb-01,49,21,1,Right Side Center(RC),2002/3/26,CLE
10265,Jump Shot,34.0353,138,9,-118.1318,3,2,0,Oct-09,31,13,,Right Side(R),2010/1/15,LAC
38,Jump Shot,33.8473,62,197,-118.2078,7,3,0,Dec-11,37,20,1,Center(C),2012/1/3,HOU
14575,Jump Shot,33.8653,92,179,-118.1778,5,3,0,2012-13,55,20,1,Right Side Center(RC),2012/12/2,ORL
19854,Jump Shot,33.8693,91,175,-118.1788,10,4,0,2015-16,26,19,0,Right Side Center(RC),2015/11/29,IND
27168,Turnaround Jump Shot,33.9643,-100,80,-118.3698,7,1,0,2012-13,16,12,1,Left Side(L),2012/12/13,NYK
26013,Jump Shot,33.7943,58,250,-118.2118,0,4,0,2014-15,16,25,,Center(C),2014/10/31,LAC
4594,Layup Shot,34.0443,0,0,-118.2698,6,1,1,Oct-09,23,0,0,Center(C),2010/5/19,PHX
714,Jump Shot,33.9453,-175,99,-118.4448,1,2,0,Dec-11,46,20,0,Left Side(L),2012/2/19,PHX
560,Turnaround Fadeaway shot,34.0163,-95,28,-118.3648,10,1,0,Nov-10,14,9,0,Left Side(L),2010/11/28,IND
19370,Turnaround Jump Shot,33.9393,-33,105,-118.3028,3,2,0,Aug-07,3,11,0,Center(C),2008/3/24,GSW
13255,Running Layup Shot,34.0443,0,0,-118.2698,2,7,0,Jul-06,7,0,1,Center(C),2006/12/29,CHA
22771,Layup Shot,34.0443,0,0,-118.2698,4,1,0,Jun-05,33,0,,Center(C),2006/2/8,HOU
2336,Jump Shot,33.8933,-163,151,-118.4328,4,1,1,Oct-09,52,22,0,Left Side Center(LC),2010/5/8,UTA
13092,Jump Shot,34.0223,-205,22,-118.4748,2,3,0,Dec-11,49,20,0,Left Side(L),2012/2/22,DAL
4538,Jump Shot,33.8303,18,214,-118.2518,7,3,0,Aug-07,17,21,1,Center(C),2007/12/25,PHX
12613,Jump Shot,33.8803,115,164,-118.1548,5,1,0,Jun-05,39,20,,Right Side Center(RC),2006/4/11,GSW
